id,type,address,number,postal_code,municipality,province,location,public,available,hours,Latitude,Longitude
12881.0,Appareil fixe-Vast apparaat,Stene,,9667.0,SINT-KORNELIS-HOREBEKE,Oost-Vlaanderen,Naast ingangdeur,Oui-Ja,Oui-Ja,,50.8201475,3.6841479
12893.0,Appareil fixe-Vast apparaat,Orchideeënstraat,10.0,1070.0,ANDERLECHT,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8387444,4.317412
12894.0,Appareil fixe-Vast apparaat,Ninoofsesteenweg,377.0,1700.0,DILBEEK,Vlaams-Brabant,WINKELRUIMTE,Oui-Ja,Oui-Ja,,50.84373890000001,4.2589025
12899.0,Appareil fixe-Vast apparaat,Industrielaan,22.0,2250.0,OLEN,Antwerpen,benedenverd. aan berging,Oui-Ja,Oui-Ja,,51.1493926,4.8763339
15640.0,Appareil fixe-Vast apparaat,DR.V.Walsplein,30.0,3070.0,KORTENBERG,Vlaams-Brabant,"buitengevel,politiegebouw",Oui-Ja,Oui-Ja,,50.8857399,4.5384723
15641.0,Appareil fixe-Vast apparaat,Wijngaardstraat,1.0,3070.0,KORTENBERG,Vlaams-Brabant,"buitengevel,achterzijde vd speeltuin",Oui-Ja,Oui-Ja,,50.8838178,4.5480768
15642.0,Appareil fixe-Vast apparaat,Dorent,38.0,1620.0,DROGENBOS,Vlaams-Brabant,"traphal,tss onthaal en atelier",Oui-Ja,Oui-Ja,,50.7959818,4.3022695
15643.0,Appareil fixe-Vast apparaat,Schaarbeekstraat,15.0,9120.0,MELSELE,Oost-Vlaanderen,gang burelen,Oui-Ja,Oui-Ja,,51.1995989,4.3112034
15644.0,Appareil fixe-Vast apparaat,Rue Rosa Luxembourg,,4630.0,SOUMAGNE,Liège,in de eetzaal,Oui-Ja,Oui-Ja,,50.6124605,5.7569842
15645.0,Appareil fixe-Vast apparaat,Bellestraat,218.0,1790.0,AFFLIGEM,Vlaams-Brabant,/,Oui-Ja,Oui-Ja,,50.8929737,4.1293632
15646.0,Appareil fixe-Vast apparaat,Poelstraat,,9820.0,MERELBEKE,Oost-Vlaanderen,Naast bureau onthaal-binnen,Oui-Ja,Oui-Ja,,50.9761733,3.7587626
15647.0,Appareil fixe-Vast apparaat,Duitslandstraat,9.0,9140.0,TEMSE,Oost-Vlaanderen,inkomhall,Oui-Ja,Oui-Ja,,51.1438351,4.1994102
15648.0,Appareil fixe-Vast apparaat,Koning ridderdijk,2.0,8434.0,WESTENDE,West-Vlaanderen,INKOM,Oui-Ja,Oui-Ja,,51.1713716,2.7760693
15649.0,Appareil fixe-Vast apparaat,"Z.I. des Hauts Sarts, 4ème avenue",35.0,4040.0,Herstal,Liège,Couloir principal de l entreprise,Oui-Ja,Non-Nee,du lundi au vendredi de 8h30 à 17h00,50.6992722,5.615565399999999
15650.0,Appareil fixe-Vast apparaat,Molenbergstraat,25.0,3400.0,Landen,Vlaams-Brabant,Bovenaan trap aan hoofdingang school,Oui-Ja,Oui-Ja,,50.75218109999999,5.088157499999999
12729.0,Appareil fixe-Vast apparaat,Poederstraat,30.0,2370.0,ARENDONK,Antwerpen,"Gebouw  B08, in de refter",Oui-Ja,Oui-Ja,,51.3322888,5.1244887
15651.0,Appareil fixe-Vast apparaat,Kunstdal,5.0,9900.0,EEKLO,Oost-Vlaanderen,MOBIEL,Oui-Ja,Oui-Ja,,51.19726199999999,3.5296172
15652.0,Appareil fixe-Vast apparaat,Luchthavenlaan,24.0,1800.0,VILVOORDE,Vlaams-Brabant,INKOM,Oui-Ja,Oui-Ja,,50.9227338,4.4413556
15653.0,Appareil fixe-Vast apparaat,Luchthavenlaan,31.0,1800.0,VILVOORDE,Vlaams-Brabant,"ingang , productie7",Oui-Ja,Oui-Ja,,50.9238718,4.4435967
15654.0,Appareil fixe-Vast apparaat,Bredabaan,350.0,2990.0,WUUSTWEZEL,Antwerpen,buitengevel naast inkom,Oui-Ja,Oui-Ja,,51.3945026,4.5968776
15655.0,Appareil fixe-Vast apparaat,Antwerpsesteenweg,292.0,2390.0,MALLE,Antwerpen,buitengevel naast inkom ,Oui-Ja,Oui-Ja,,51.29727339999999,4.6898415
15656.0,Appareil fixe-Vast apparaat,Sleidinge-dorp,102.0,9940.0,EVERGEM,Oost-Vlaanderen,buitengevel oprit,Oui-Ja,Oui-Ja,,51.1347152,3.6802038
15657.0,Appareil fixe-Vast apparaat,Bourgondiëstraat,5.0,9700.0,OUDENAARDE,Oost-Vlaanderen,INKOMHAL,Oui-Ja,Oui-Ja,,50.843198,3.6103973
12848.0,Appareil fixe-Vast apparaat,Platteberg,11.0,9000.0,GENT,Oost-Vlaanderen,"Verdiep +2, in de kast tegenover de liften.",Oui-Ja,Oui-Ja,,51.0487577,3.7286015
12852.0,Appareil fixe-Vast apparaat,Platteberg,11.0,9000.0,GENT,Oost-Vlaanderen,"Verdiep -2, in de kast tegenover de liften",Oui-Ja,Oui-Ja,,51.0487577,3.7286015
12851.0,Appareil fixe-Vast apparaat,Platteberg,11.0,9000.0,GENT,Oost-Vlaanderen,"Verdiep O , in kast tegenover de liften.",Oui-Ja,Oui-Ja,,51.0487577,3.7286015
9076.0,Appareil fixe-Vast apparaat,Dorpstraat,,9667.0,HOREBEKE,Oost-Vlaanderen,buitengevel-rechts achter hek,Oui-Ja,Oui-Ja,,50.8350031,3.6850262
9078.0,Appareil fixe-Vast apparaat,Dorpstraat,14.0,9667.0,HOREBEKE,Oost-Vlaanderen,buitengevel naast inkom,Oui-Ja,Oui-Ja,,50.84044189999999,3.688144099999999
9079.0,Appareil fixe-Vast apparaat,Kornelisplein,,9667.0,HOREBEKE,Oost-Vlaanderen,Buitengevel naast inkom,Oui-Ja,Oui-Ja,,50.8345386,3.6981019
8395.0,Appareil fixe-Vast apparaat,Spoorwegstraat,,8200.0,SINT-MICHIELS,West-Vlaanderen,Gebouw VHSI Inkom ,Oui-Ja,Oui-Ja,,51.1864477,3.2224824
15658.0,Appareil fixe-Vast apparaat,Daalstraat,114.0,3690.0,ZUTENDAAL,Limburg,In het EHBO lokaal,Oui-Ja,Oui-Ja,,50.926102,5.5568225
8396.0,Appareil fixe-Vast apparaat,D’helst,9.0,9280.0,DENDERBELLE,Oost-Vlaanderen,/,Oui-Ja,Oui-Ja,,50.98596569999999,4.134388
15659.0,Appareil fixe-Vast apparaat,Beukenstraat,1.0,8800.0,ROESELARE,West-Vlaanderen,in gang/wachtruimte,Oui-Ja,Oui-Ja,,50.93423989999999,3.1040709
15660.0,Appareil fixe-Vast apparaat,Schoolstraat,33.0,2460.0,Kasterlee,Antwerpen,Ingang van gemeentelijke basisschool De Pagadder aan de Schoolstraat.,Oui-Ja,Oui-Ja,,51.2236324,4.9197584
15661.0,Appareil fixe-Vast apparaat,Napelsstraat ,,2000.0,ANTWERPEN,Antwerpen,2e verdiep in EHBO-ruimte,Oui-Ja,Oui-Ja,,51.2322058,4.4110751
15662.0,Appareil fixe-Vast apparaat,Isabellalei,107.0,2018.0,ANTWERPEN,Antwerpen,in leraarskamer,Oui-Ja,Oui-Ja,,51.20332149999999,4.418529299999999
15663.0,Appareil fixe-Vast apparaat,Schalmei,60.0,2970.0,SCHILDE,Antwerpen,MOBIEL TOESTEL,Oui-Ja,Oui-Ja,,51.2581385,4.5814208
15664.0,Appareil fixe-Vast apparaat,Kriekelaarstraat,6.0,2550.0,KONTICH,Antwerpen,Buitenkast inkom,Oui-Ja,Oui-Ja,,51.1140122,4.4635755
15665.0,Appareil fixe-Vast apparaat,Bergensesteenweg,69.0,1600.0,SINT-PIETERS-LEEUW,Vlaams-Brabant,INKOM BUREEL,Oui-Ja,Oui-Ja,,50.8039222,4.2898489
15666.0,Appareil fixe-Vast apparaat,Werchterplein,21.0,3118.0,WERCHTER,Vlaams-Brabant,Gevel oude pastorie ,Oui-Ja,Oui-Ja,,50.9701985,4.6938197
15667.0,Appareil fixe-Vast apparaat,kapelsesteenweg,80.0,2930.0,BRASSCHAAT,Antwerpen,"gelijkvloers,centraal in de toonzaal",Oui-Ja,Oui-Ja,,51.2748544,4.4568028
15668.0,Appareil fixe-Vast apparaat,Sluisvijfbaan,11.0,2960.0,BRECHT,Antwerpen,naast de toegang naar toiletten,Oui-Ja,Oui-Ja,,51.2982996,4.558842100000001
15669.0,Appareil fixe-Vast apparaat,Haarkenstraat,,9850.0,LANDEGEM,Oost-Vlaanderen,buitengevel inkom huisnr 6,Oui-Ja,Oui-Ja,,51.0535841,3.5840259
15670.0,Appareil fixe-Vast apparaat,lenen,7.0,9991.0,ADEGEM,Oost-Vlaanderen,buitengevel Hoofdinkom,Oui-Ja,Oui-Ja,,51.2046849,3.4868397
15671.0,Appareil fixe-Vast apparaat,Schoutlaan,24.0,2180.0,EKEREN,Antwerpen,CAFETARIA,Oui-Ja,Oui-Ja,,51.2788358,4.449669099999999
15198.0,Appareil fixe-Vast apparaat,Universiteitsplein ,,2610.0,WILRIJK,Antwerpen,buitengevel bij kleedkamers,Oui-Ja,Oui-Ja,,51.1638418,4.400351
15200.0,Appareil fixe-Vast apparaat,Moerelei,99.0,2620.0,WILRIJK,Antwerpen,"Buitengevel,ingangkleedkamers",Oui-Ja,Oui-Ja,,51.1624869,4.3751028
15672.0,Appareil fixe-Vast apparaat,Culliganlaan,,1831.0,DIEGEM,Vlaams-Brabant,4e verdiep bureelruimte,Oui-Ja,Oui-Ja,,50.8859036,4.4509872
15674.0,Appareil fixe-Vast apparaat,Culliganlaan,,1831.0,DIEGEM,Vlaams-Brabant,"1 ste verdieping,cafetaria",Oui-Ja,Oui-Ja,,50.8859036,4.4509872
15675.0,Appareil fixe-Vast apparaat,Hamsesteenweg,2.0,9200.0,GREMBERGEN,Oost-Vlaanderen,/,Oui-Ja,Oui-Ja,,51.055173,4.1057308
15676.0,Appareil fixe-Vast apparaat,Fortsteenweg,1.0,2170.0,MERKSEM,Antwerpen,/,Oui-Ja,Oui-Ja,,51.2610806,4.458164
15201.0,Appareil fixe-Vast apparaat,Sint-Bernardsesteenweg,101.0,2020.0,ANTWERPEN,Antwerpen,"buitengevel,gebouw bij atletiekpiste",Oui-Ja,Oui-Ja,,51.1915297,4.3799585
15204.0,Appareil fixe-Vast apparaat,Bredabaan,,2170.0,MERKSEM,Antwerpen,buitengevel kleedkamers,Oui-Ja,Oui-Ja,,51.3322425,4.5244042
15205.0,Appareil fixe-Vast apparaat,Egstraat ,,2491.0,OLMEN,Antwerpen,kleedkamergang (op afspraak Nancy 0473/550891),Oui-Ja,Oui-Ja,,51.1209291,5.1636702
15678.0,Appareil fixe-Vast apparaat,Schautenstraat,258.0,9990.0,MALDEGEM,Oost-Vlaanderen,/,Oui-Ja,Oui-Ja,,51.1941561,3.4184418
15679.0,Appareil fixe-Vast apparaat,Tervuursevest,101.0,3001.0,HEVERLEE,Vlaams-Brabant,In de Indooratletiekhall,Oui-Ja,Oui-Ja,,50.8694863,4.693203899999999
9619.0,Appareil fixe-Vast apparaat,Molenstraat,56.0,2270.0,HERENTHOUT,Antwerpen,"Buitengevel,naast ingang",Oui-Ja,Oui-Ja,,51.139331,4.7612898
15680.0,Appareil fixe-Vast apparaat,Transfostraat ,,8550.0,ZWEVEGEM,West-Vlaanderen,buitengevel machienegebouw,Oui-Ja,Oui-Ja,,50.81354,3.34942
15681.0,Appareil fixe-Vast apparaat,Pannenbakkersstraat,1.0,8552.0,ZWEVEGEM,West-Vlaanderen,hoofdingang naast buitenpoort,Oui-Ja,Oui-Ja,,50.7979375,3.3652959
12767.0,Appareil fixe-Vast apparaat,marelstraat,2.0,8740.0,EGEM,West-Vlaanderen,/,Oui-Ja,Oui-Ja,,51.0155353,3.2580995
12768.0,Appareil fixe-Vast apparaat,Rue des blés d Or ,1.0,1360.0,Perwez,Brabant Wallon,Hall principal ,Oui-Ja,Non-Nee,,50.6241986,4.815123499999999
12769.0,Appareil fixe-Vast apparaat,Kloosterstraat ,,2460.0,Lichtaart,Antwerpen,buitengevel kleuterschool,Non-Nee,Oui-Ja,,51.2205647,4.9239782
12770.0,Appareil fixe-Vast apparaat,Kerkhofstraat,18.0,3670.0,MEEUWEN,Limburg,Vooraan de tereinen (Parking),Oui-Ja,Oui-Ja,,51.095623,5.5331025
12771.0,Appareil fixe-Vast apparaat,Wagenmakersstraat,23.0,2811.0,LEEST,Antwerpen,/,Oui-Ja,Oui-Ja,,51.03148299999999,4.401670999999999
12772.0,Appareil fixe-Vast apparaat,Boskanst,5.0,2460.0,KASTERLEE,Antwerpen,IN DE GARAGE,Oui-Ja,Oui-Ja,,51.2404924,4.9673618
12773.0,Appareil fixe-Vast apparaat,Klaverheide,8.0,2930.0,BRASSCHAAT,Antwerpen,/,Oui-Ja,Oui-Ja,,51.3114655,4.5063471
12774.0,Appareil fixe-Vast apparaat,Steenweg op Antwerpen ,,2300.0,TURNHOUT,Antwerpen,in publieke ruimte ,Oui-Ja,Oui-Ja,,51.3184785,4.9147809
12775.0,Appareil fixe-Vast apparaat,Kerseveldmeers,2.0,1745.0,NIJVERSEEL,Vlaams-Brabant,"buitengevel,voorkant gebouw",Oui-Ja,Oui-Ja,,50.9650256,4.155755399999999
12776.0,Appareil fixe-Vast apparaat,Steenweg op vilvoorde ,,1745.0,DROESHOUT,Vlaams-Brabant,buitengevel naast de ingang,Oui-Ja,Oui-Ja,,50.9553127,4.1830762
12777.0,Appareil fixe-Vast apparaat,Olmendreef,1.0,8660.0,DE PANNE,West-Vlaanderen,/,Oui-Ja,Oui-Ja,,51.0911432,2.5969504
12778.0,Appareil fixe-Vast apparaat,Diesterstraat,15.0,3980.0,TESSENDERLO,Limburg,in publieke ruimte,Oui-Ja,Oui-Ja,,51.0667009,5.0878743
12779.0,Appareil fixe-Vast apparaat,Sationsstraat,2.0,2590.0,BERLAAR,Antwerpen,in de verkoopsruimte,Oui-Ja,Oui-Ja,,51.1170487,4.6504084
12780.0,Appareil fixe-Vast apparaat,Astridplein,,2280.0,GROBBENDONK,Antwerpen,in de verkoopsruimte,Oui-Ja,Oui-Ja,,51.1919115,4.7381874
12781.0,Appareil fixe-Vast apparaat,Nijverheidsstraat,8.0,8630.0,VEURNE,West-Vlaanderen,"Binnenzijde,naast vestiaire",Oui-Ja,Oui-Ja,,51.06742,2.68043
4993.0,Appareil fixe-Vast apparaat,Doorniksesteenweg,226.0,8582.0,AVELGEM,West-Vlaanderen,hoofdingang sportcomplex ‘Ter Muncken’ (reg 4993),Oui-Ja,Oui-Ja,,50.7662103,3.4427491
4994.0,Appareil fixe-Vast apparaat,Doorniksesteenweg,226.0,8582.0,AVELGEM,West-Vlaanderen,voetbalstadion sportcomplex ‘Ter Muncken’ buitengevel (reg 4994),Oui-Ja,Oui-Ja,,50.7662103,3.4427491
4995.0,Appareil fixe-Vast apparaat,Scheldelaan,6.0,8582.0,AVELGEM,West-Vlaanderen,Tussen Tennisclub en Spikkerelle hal(buitengevel) (reg 4995),Oui-Ja,Oui-Ja,,50.77612920000001,3.44957
15682.0,Appareil fixe-Vast apparaat,Philipssite,,3001.0,Leuven,Vlaams-Brabant,Centrale hall gebouw,Oui-Ja,Non-Nee,8u30 - 12u van maandag tot vrijdag,50.8680749,4.7119704
15683.0,Appareil fixe-Vast apparaat,Slachthuisstraat,112.0,2300.0,Turnhout,Antwerpen,;,Oui-Ja,Non-Nee,,51.3007323,4.9214935
15685.0,Appareil fixe-Vast apparaat,Industrielaan,5.0,8790.0,Waregem,West-Vlaanderen,Receptie,Oui-Ja,Non-Nee,7:30 - 17:00,50.8638454,3.4449123
15686.0,Appareil fixe-Vast apparaat,Rue Pepinster,76.0,4800.0,Ensival,Liège,.,Oui-Ja,Non-Nee,,50.579384,5.8396003
15687.0,Appareil fixe-Vast apparaat,President Kennedypark,,8500.0,KORTRIJK,West-Vlaanderen,/,Oui-Ja,Oui-Ja,,50.8004697,3.2735276
15688.0,Appareil fixe-Vast apparaat,Mollenstraat,14.0,2260.0,WESTERLO,Antwerpen,/,Oui-Ja,Oui-Ja,,51.0842322,4.8496048
15689.0,Appareil fixe-Vast apparaat,Voortkapelseweg,102.0,2200.0,HERENTALS,Antwerpen,/,Oui-Ja,Oui-Ja,,51.1195138,4.8473445
15690.0,Appareil fixe-Vast apparaat,Molenbaan,54.0,1785.0,MERCHTEM,Vlaams-Brabant,Inkomhal Sporthal,Oui-Ja,Oui-Ja,,50.9831014,4.233562399999999
15691.0,Appareil fixe-Vast apparaat,Onze-lieve-vrouwstraat,25.0,2600.0,BERCHEM,Antwerpen,gelijk.B-blok traphal,Oui-Ja,Oui-Ja,,51.1944817,4.416519
15692.0,Appareil fixe-Vast apparaat,Willem Van Laarstraat,,2600.0,BERCHEM,Antwerpen,inkomhal bib,Oui-Ja,Oui-Ja,,51.1951703,4.4215143
15693.0,Appareil fixe-Vast apparaat,Noppenstraat ,1.0,3740.0,Bilzen,Limburg,"Tegen buitenmuur van het gebouw aan de noordzijde.
Signalisatie is aanwezig",Oui-Ja,Oui-Ja,,50.84518689999999,5.6096284
15694.0,Appareil fixe-Vast apparaat,Martenslindestraat,,3742.0,Bilzen,Limburg,"Tegen buitenmuur aan de noord-west zijde.
Signalisatie aanwezig",Oui-Ja,Oui-Ja,,50.8529727,5.5346176
15695.0,Appareil fixe-Vast apparaat,Boslaan,2.0,2460.0,Kasterlee,Antwerpen,Ingang school,Oui-Ja,,,51.2374172,4.9645158
15696.0,Appareil fixe-Vast apparaat,OTAN SHAPE CASTEAU (MONS),233.0,7010.0,Mons,Hainaut,.,Oui-Ja,Non-Nee,,50.4975445,3.9830501
15697.0,Appareil fixe-Vast apparaat,OTAN SHAPE CASTEAU (MONS),233.0,7010.0,Mons,Hainaut,.,Oui-Ja,Non-Nee,,50.4975445,3.9830501
15698.0,Appareil fixe-Vast apparaat,OTAN SHAPE CASTEAU (MONS),233.0,7010.0,Mons,Hainaut,.,Oui-Ja,Non-Nee,,50.4975445,3.9830501
15699.0,Appareil fixe-Vast apparaat,OTAN SHAPE CASTEAU (MONS),233.0,7010.0,Mons,Hainaut,.,Oui-Ja,Non-Nee,,50.4975445,3.9830501
15700.0,Appareil fixe-Vast apparaat,OTAN SHAPE CASTEAU (MONS),233.0,7010.0,Mons,Hainaut,.,Oui-Ja,Non-Nee,,50.4975445,3.9830501
15701.0,Appareil fixe-Vast apparaat,OTAN SHAPE CASTEAU (MONS),233.0,7010.0,Mons,Hainaut,.,Oui-Ja,Non-Nee,,50.4975445,3.9830501
15702.0,Appareil fixe-Vast apparaat,OTAN SHAPE CASTEAU (MONS),,7010.0,Mons,Hainaut,.,Oui-Ja,Non-Nee,,50.4975445,3.9830501
15703.0,Appareil fixe-Vast apparaat,Parc du Cinquantenaire ,11.0,1000.0,Bruxelles,Bruxelles-Brussel,"Rez de chaussée, Accueil, devant petite cuisine",Oui-Ja,Non-Nee,10h-17h,50.841393,4.3904833
15704.0,Appareil fixe-Vast apparaat,Lambroekstraat,50.0,9230.0,WETTEREN,Oost-Vlaanderen,aula,Non-Nee,,,50.98298330000001,3.8683616
15705.0,Appareil fixe-Vast apparaat,rue En Bois,63.0,4040.0,Herstal,Liège,Local se trouvant derrière le bureau du garde,Non-Nee,Non-Nee,7h - 18h30,50.6776863,5.6353461
15706.0,Appareil fixe-Vast apparaat,Route Millitaire ,134.0,4632.0,Cerexhe-Heuseux,Liège,Entrée Hall 71,Non-Nee,Oui-Ja,,50.6541483,5.7264702
15707.0,Appareil fixe-Vast apparaat,rue du progrès ,3.0,4821.0,Andrimont (Dison),Liège,"Juste après l entrée principale, à côté de la centrale d incendie.",Non-Nee,Non-Nee,8h-18h,50.6311049,5.884760099999999
15708.0,Appareil fixe-Vast apparaat,Poederleesteenweg,67.0,2460.0,Lichtaart (Kasterlee),Antwerpen,Vooraan gebouw aan fietsenstalling.,Non-Nee,Oui-Ja,,51.2238767,4.9046645
15710.0,Appareil fixe-Vast apparaat,Mgr. Cardijnstraat,39.0,2460.0,Kasterlee,Antwerpen,Op de speelplaats van de school.,Non-Nee,,,51.2391994,4.9634014
15711.0,Appareil fixe-Vast apparaat,Allée de Hêtres,27.0,6680.0,Sainte - Ode,Luxembourg,.,Oui-Ja,Non-Nee,,45.7664044,-0.6143725
15712.0,Appareil fixe-Vast apparaat,rue du 8 Septembre,41.0,6767.0,DAMPICOURT,Luxembourg,.,Oui-Ja,Non-Nee,,49.55824,5.49974
12981.0,Appareil fixe-Vast apparaat,Tolhuisstraat,12.0,2040.0,Antwerpen,Antwerpen,"Buitengevel,naast ingang",Oui-Ja,Oui-Ja,,51.3044394,4.2897551
12983.0,Appareil fixe-Vast apparaat,M.Dequeeckerplein,1.0,2100.0,DEURNE,Antwerpen,MOBIEL TOESTEL OP SECRETARIAAT,Oui-Ja,Oui-Ja,,51.21903560000001,4.4599256
15713.0,Appareil fixe-Vast apparaat,Emiel Vloorsstraat,,2020.0,ANTWERPEN,Antwerpen,gebouw 2 in de inkomhall,Oui-Ja,Oui-Ja,,51.1932216,4.3751036
15714.0,Appareil fixe-Vast apparaat,Postweg,93.0,1602.0,Vlezenbeek,Vlaams-Brabant,"Dans l arrière boutique de ""La Ferme du Hameau du Roy"" en face de la toilette. ",Non-Nee,Non-Nee,du mardi au dimanche de 06h00 à 19h00,50.80999809999999,4.2392867
15716.0,Appareil fixe-Vast apparaat,Grote Doelstraat,,2820.0,Bonheiden,Antwerpen,Aan de chalet vd atletiekpiste,Oui-Ja,Oui-Ja,,51.0278616,4.5532656
15717.0,Appareil fixe-Vast apparaat,Monsieur Heylenstraat,22.0,2460.0,Kasterlee,Antwerpen,Geplaatst aan school De Vlieger,Oui-Ja,Oui-Ja,,51.2388772,4.9649585
15718.0,Appareil fixe-Vast apparaat,Blokellestraat,,8550.0,ZWEVEGEM,West-Vlaanderen,"buitengevel,naast inkom",Oui-Ja,Oui-Ja,,50.8110585,3.3495264
15719.0,Appareil fixe-Vast apparaat,Joseph possozplein,40.0,1500.0,HALLE,Vlaams-Brabant,Buitengevel,Oui-Ja,Oui-Ja,,50.736102,4.2393933
15720.0,Appareil fixe-Vast apparaat,Stationstraat,301.0,1700.0,DILBEEK,Vlaams-Brabant,Sportzaal,Oui-Ja,Oui-Ja,,50.8664481,4.2452149
15721.0,Appareil fixe-Vast apparaat,Kloosterstraat,1.0,2220.0,HEIST-OP-DEN-BERG,Antwerpen,INKOM,Oui-Ja,Oui-Ja,,51.0764455,4.7310469
15722.0,Appareil fixe-Vast apparaat,Zuiderdijk,2.0,9230.0,WETTEREN,Oost-Vlaanderen,Buitenkast gevel,Oui-Ja,Oui-Ja,,51.0076233,3.8792174
15723.0,Appareil fixe-Vast apparaat,brusselsesteenweg,191.0,1730.0,ASSE,Vlaams-Brabant,ONTHAAL,Oui-Ja,Oui-Ja,,50.899386,4.2257948
9978.0,Appareil fixe-Vast apparaat,Van Steenestraat,10.0,8300.0,KNOKKE,West-Vlaanderen,onthaal openbare/bublieke ruimte,Oui-Ja,Oui-Ja,,51.3398607,3.2890283
9977.0,Appareil fixe-Vast apparaat,Van Steenestraat,10.0,8300.0,KNOKKE,West-Vlaanderen,cellencomplex geijkvloers,Oui-Ja,Oui-Ja,,51.3398607,3.2890283
15724.0,Appareil fixe-Vast apparaat,Spoorwegstraat,12.0,8200.0,BRUGGE,West-Vlaanderen,verd.2 ter hoogte van lokaal 02.50,Oui-Ja,Oui-Ja,,51.1940862,3.217972
15725.0,Appareil fixe-Vast apparaat,Biekorfstraat,72.0,2060.0,ANTWERPEN,Antwerpen,RECEPTIE,Oui-Ja,Oui-Ja,,51.227598,4.4256872
15726.0,Appareil fixe-Vast apparaat,Legeweg ,,8020.0,Oostkamp,West-Vlaanderen,"Gelijkvloer, inkom links",Oui-Ja,Non-Nee,08.00 - 18.00 u.,51.1721114,3.2497138
15728.0,Appareil fixe-Vast apparaat,Meerstraat,5.0,8790.0,WAREGEM,Oost-Vlaanderen,in het reanimatielokaal,Oui-Ja,Oui-Ja,,50.8849189,3.429923
15729.0,Appareil fixe-Vast apparaat,Zwart Goor,1.0,2330.0,MERKSPLAS,Antwerpen,In gebouw medische dienst.,Oui-Ja,Oui-Ja,,51.3821231,4.8868721
15730.0,Appareil fixe-Vast apparaat,Prins Boudewijnlaan,41.0,2550.0,KONTICH,Antwerpen,2E VERDIEP,Oui-Ja,Oui-Ja,,51.1472995,4.4377908
15731.0,Appareil fixe-Vast apparaat,Oude Brusselsestraat,10.0,2800.0,MECHELEN,Antwerpen,/,Oui-Ja,Oui-Ja,,51.0220862,4.4816084
15732.0,Appareil fixe-Vast apparaat,Waaibergstraat 5,5.0,3300.0,TIENEN,Vlaams-Brabant,school VIA,Oui-Ja,Oui-Ja,,50.8096626,4.9382769
15733.0,Appareil fixe-Vast apparaat,Reizigersstraat,61.0,3300.0,TIENEN,Vlaams-Brabant,Zwembad De Blyckaert,Oui-Ja,Oui-Ja,,50.8028648,4.9427449
15734.0,Appareil fixe-Vast apparaat,Sint-Jorisplein ,20.0,3300.0,TIENEN,Vlaams-Brabant,"Eventhal Manège, parking oude artelleriekazerne;",Oui-Ja,Oui-Ja,,50.8045306,4.9364324
15735.0,Appareil fixe-Vast apparaat,Oudebaan,14.0,3071.0,ERPS-KWERPS,Vlaams-Brabant,Buitenkast,Oui-Ja,Oui-Ja,,50.9039094,4.5618823
15736.0,Appareil fixe-Vast apparaat,Dorpsstraat,177.0,3078.0,MEERBEEK,Vlaams-Brabant,"Buitengevel,tussen ingang en postbus",Oui-Ja,Oui-Ja,,50.8817689,4.589260599999999
15737.0,Appareil fixe-Vast apparaat,Gemeentehuisstraat,11.0,3078.0,EVERBERG,Vlaams-Brabant,Buitenkast,Oui-Ja,Oui-Ja,,50.8768762,4.5703663
15738.0,Appareil fixe-Vast apparaat,Verhaegenstraat,28.0,3220.0,HOLSBEEK,Vlaams-Brabant,Kleedkamer kelder (contact Jos 0494/853503),Oui-Ja,Oui-Ja,,50.92357089999999,4.7581813
15739.0,Appareil fixe-Vast apparaat,Industrielaan,20.0,9320.0,EREMBODEGEM,Oost-Vlaanderen,RECEPTIE,Oui-Ja,Oui-Ja,,50.907612,4.045074899999999
15740.0,Appareil fixe-Vast apparaat,Zuiderlaan,91.0,1731.0,RELEGEM,Vlaams-Brabant,/,Oui-Ja,Oui-Ja,,50.8804209,4.2856101
15741.0,Appareil fixe-Vast apparaat,Grensstraat,21.0,1210.0,SINT-JOOST-TEN-NODE,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8532295,4.3702589
15742.0,Appareil fixe-Vast apparaat,Collegelaan,,2140.0,BORGERHOUT,Antwerpen,/,Oui-Ja,Oui-Ja,,51.2135576,4.4536532
15743.0,Appareil fixe-Vast apparaat,Thor Park Poort Genk 8310,2.0,3600.0,GENK,Limburg,INKOM,Oui-Ja,Oui-Ja,,50.997887,5.5352216
9123.0,Appareil fixe-Vast apparaat,Maatheide,106.0,3920.0,LOMMEL,Limburg,Kantoor Unit / Hall 4,Oui-Ja,Oui-Ja,,51.2447546,5.2639752
9122.0,Appareil fixe-Vast apparaat,Rue de la Déportation 7(boulevard E.Schevenels 24),7.0,7860.0,LESSINES,Hainaut,Atletiek piste containers (enkel op afspraak),Oui-Ja,Oui-Ja,,50.7093594,3.8361931
15744.0,Appareil fixe-Vast apparaat,Herestraat,49.0,3000.0,LEUVEN,Vlaams-Brabant,REGA instituut : In de inkomhal ,Oui-Ja,Oui-Ja,,50.8782805,4.668996
15745.0,Appareil fixe-Vast apparaat,Godhuisstraat,33.0,1861.0,WOLVERTEM,Vlaams-Brabant,BALIE,Oui-Ja,Oui-Ja,,50.95349849999999,4.307519699999999
15746.0,Appareil fixe-Vast apparaat,Sint-jansstraat,19.0,8970.0,POPERINGE,West-Vlaanderen,/,Oui-Ja,Oui-Ja,,50.8476831,2.7511455
